Enhanced Miner      	337	utl101      	20.200001	100.0	0	100	1200	2400	                                                                                                                                                                                                        	24.0	24.0	24.0	12.0	12.0	12.0	10.0	1.0	0.5	125	0.0	0.0	IsCivBios ResearchedMiner2 NotArena                                                                                                                                                                                                                             	ResearchedMiner2                                                                                                                                                                                                                                                	16544	0	0	miner       	2	0	0	0	0	1	0	0	0	336	dialog      	dialog      	160	200	240	280	320	360	395														22	5	0	255	3.0	1.0	500.0
Advanced Miner      	336	utl101      	20.200001	100.0	0	120	1500	2400	                                                                                                                                                                                                        	24.0	24.0	24.0	12.0	12.0	12.0	10.0	1.0	0.5	100	0.0	0.0	IsCivBios ResearchedMiner3 NotArena                                                                                                                                                                                                                             	ResearchedMiner3                                                                                                                                                                                                                                                	16544	0	0	miner       	2	0	0	0	0	1	0	0	0		dialog      	dialog      	160	200	240	280	320	360	394														22	5	0	255	3.0	1.0	500.0
Bomber              	404	bom07b      	25.92	50.0	400	60	800	1600	B 45 Crossbow. This large, lumbering craft is designed for base assault. It is vulnerable to enemies when flown without fighter or turret support.                                                      	20.0	20.0	20.0	8.0	8.0	8.0	15.0	0.5	0.5	200	1800.0	90.0	IsCivIronLeague ResearchedBomber1 NotArena                                                                                                                                                                                                                      	ResearchedBomber1                                                                                                                                                                                                                                               	2706	1440	5	bomber      	2	0	0	294	0	1	60	0	8	489	dialog      	dialog      	140	180	220	260	300	340	451										33	22	157	80	130	2	0	0	1.0	0.80000001	1250.0
Constructor         	419	utl11       	85.0	500.0	0	60	2880	3000	                                                                                                                                                                                                        	18.0	18.0	18.0	12.0	12.0	12.0	10.0	1.0	0.5	150	0.0	0.0	IsCivIronLeague NotArena                                                                                                                                                                                                                                        	                                                                                                                                                                                                                                                                	-32640	0	0	utility     	2	0	0	0	0	1	0	0	0	417	dialog      	dialog      	160	200	240	280	320	360	493														22	5	0	255	3.0	0.80000001	750.0
Lifepod             	444	utl22       	4.0	10.0	0	60	25	200	                                                                                                                                                                                                        	40.0	40.0	40.0	8.0	8.0	8.0	15.0	1.0	1.0	50	0.0	0.0	IsCivIronLeague                                                                                                                                                                                                                                                 	                                                                                                                                                                                                                                                                	164	0	0	ejectpod    	0	0	0	0	0	1	0	0	0		dialog      	dialog      	140	180	220	260	300	340	499															1	0	255	1.0	1.0	250.0
Enhanced Fighter    	414	fig02       	14.94	36.0	0	100	350	450	F128 Sabre. Typically deployed for prolonged combat situations that require quick response and good range, this fighter has 3 weapon mounts, hardpoints for missiles, and an average scan range.        	60.0	60.0	60.0	5.0	5.0	5.0	25.0	0.5	0.5	100	1440.0	60.0	IsCivIronLeague ResearchedFighter2 HasOrdnance1 NotArena                                                                                                                                                                                                        	ResearchedFighter2                                                                                                                                                                                                                                              	146	720	10	fighter     	1	1	0	129	0	1	20	0	4	488	dialog      	dialog      	140	180	220	260	300	340	413										23	80	21	150	33	1	0	0	1.0	1.0	500.0
Stealth Fighter     	411	bom01b      	18.459999	60.0	0	140	150	1600	SF 9 Rapier. This lightly armored combat craft is ideal for hit-and-run attacks. It has a low sensor signature and the ability to cloak.Its default role is miner/ constructor interdiction.            	30.0	30.0	30.0	6.0	6.0	6.0	36.0	0.5	0.25	50	2880.0	80.0	IsCivIronLeague ResearchedStealth1 HasElectronics1 NotArena                                                                                                                                                                                                     	ResearchedStealth1                                                                                                                                                                                                                                              	2194	200	5	stealthftr  	1	0	3	259	0	1	20	0	5	486	dialog      	dialog      	140	180	220	260	300	340	423									60	38	21	80	155	50	1	0	0	1.5	1.25	750.0
Interceptor         	412	fig16       	13.49	20.0	0	80	700	400	HI 2 Scimitar. This fast, short-range vessel is the most deadly of all fighters but hampered by low fuel capacity, poor scan range, lack of shielding, and incompatibility with teleporters.            	60.0	60.0	60.0	5.0	5.0	5.0	15.0	1.0	1.0	75	0.0	0.0	IsCivIronLeague ResearchedDefender1 HasResearch1 NotArena                                                                                                                                                                                                       	ResearchedDefender1                                                                                                                                                                                                                                             	178	540	15	interceptor 	0	1	0	0	2	1	0	1	3	481	dialog      	dialog      	140	180	220	260	300	340	433										17	23	80	26	120	2	0	0	1.0	1.0	500.0
Miner               	438	utl19       	26.780001	100.0	0	100	960	2400	                                                                                                                                                                                                        	24.0	24.0	24.0	12.0	12.0	12.0	10.0	1.0	0.5	150	0.0	0.0	IsCivIronLeague NotArena                                                                                                                                                                                                                                        	                                                                                                                                                                                                                                                                	16512	0	0	miner       	2	0	0	0	0	1	0	0	0	437	dialog      	dialog      	160	200	240	280	320	360	496														22	5	0	255	3.0	1.0	500.0
Scout               	410	fig13       	10.86	40.0	0	160	200	2400	AS 2 Slingbolt. This small and agile craft is packed with scanner suites. It can deploy minefields and probes, and has 1 weapon mount for machine guns or repair weapons.                               	50.0	50.0	50.0	5.0	5.0	5.0	30.0	0.5	0.25	75	1440.0	60.0	IsCivIronLeague ResearchedSupport1 NotArena                                                                                                                                                                                                                     	ResearchedSupport1                                                                                                                                                                                                                                              	146	960	5	scout       	1	0	0	129	1027	1	10	2	4	485	dialog      	dialog      	140	180	220	260	300	340	403									150	21	81	80	153	33	1	0	0	1.0	1.0	1000.0
Heavy Bomber        	489	bom07b      	25.92	50.0	400	75	1200	2000	B46 Longbow. This large, lumbering craft is designed for base assault. It is less vulnerable to enemies but still requires turret support to be effective.                                              	25.0	25.0	25.0	8.0	8.0	8.0	15.0	0.5	0.5	200	1800.0	90.0	IsCivIronLeague ResearchedBomber2 NotArena                                                                                                                                                                                                                      	ResearchedBomber2                                                                                                                                                                                                                                               	2706	1440	5	bomber      	2	0	0	806	0	1	75	0	8		dialog      	dialog      	140	180	220	260	300	340	450										80	22	157	33	130	2	0	0	1.0	0.80000001	1250.0
Missile Frigate     	421	cap02a      	200.0	2500.0	6000	75	3000	2400	CB 11 Halberd. This capital-scale craft is capable of carrying a great deal of missile ordnance to supplement multiple gun turrets. It is essentially a tougher version of the Bomber.                  	8.0	8.0	8.0	9.0	9.0	9.0	10.0	1.0	0.5	400	3600.0	100.0	AtCanBuildCapShips IsCivIronLeague ResearchedCapital1 HasShipyard1 NotArena                                                                                                                                                                                     	ResearchedCapital1                                                                                                                                                                                                                                              	2594	2640	5	capitol     	4	0	2	520	0	2	120	0	10		dialog      	dialog      	160	200	240	280	320	360	483									130	41	180	140	160	64	3	0	4	1.0	0.80000001	2250.0
Advanced Fighter    	488	fig02       	14.94	36.0	0	120	450	500	F12 Battleaxe. Typically deployed for prolonged combat situations that require quick response and good range, this advanced version can carry special weapons for base attacks.                         	60.0	60.0	60.0	5.0	5.0	5.0	25.0	0.5	0.5	100	1800.0	90.0	IsCivIronLeague ResearchedFighter3 HasOrdnance2 NotArena                                                                                                                                                                                                        	ResearchedFighter3                                                                                                                                                                                                                                              	146	1020	12	fighter     	1	1	0	129	0	1	25	0	4		dialog      	dialog      	140	180	220	260	300	340	412										33	80	21	23	150	1	0	0	1.0	1.0	500.0
Heavy Interceptor   	481	fig16       	13.49	20.0	0	90	750	500	HI 3 Scimitar. This fast, short-range vessel is the most deadly of all fighters but hampered by low fuel capacity, poor scan range, lack of shielding, and incompatibility with teleporters.            	60.0	60.0	60.0	5.0	5.0	5.0	15.0	1.0	1.0	75	0.0	0.0	IsCivIronLeague ResearchedDefender2 HasResearch2 NotArena                                                                                                                                                                                                       	ResearchedDefender2                                                                                                                                                                                                                                             	178	540	15	interceptor 	0	1	0	0	2	1	0	1	4		dialog      	dialog      	140	180	220	260	300	340	432										17	23	80	26	120	2	0	0	1.0	1.0	500.0
Adv Scout           	485	fig13       	10.86	40.0	0	180	225	3000	AS 3 Slingbolt. This small and agile craft is packed with scanner suites. It can deploy minefields and probes, and has 1 weapon mount for machine guns or repair weapons..                              	50.0	50.0	50.0	5.0	5.0	5.0	30.0	0.5	0.25	50	1800.0	60.0	IsCivIronLeague ResearchedSupport2 NotArena                                                                                                                                                                                                                     	ResearchedSupport2                                                                                                                                                                                                                                              	146	1000	5	scout       	1	0	0	129	1027	1	15	2	5		dialog      	dialog      	140	180	220	260	300	340	402									150	21	81	80	153	33	1	0	0	1.0	1.0	1000.0
Adv Stealth Fighter 	486	bom01b      	18.459999	60.0	0	160	200	2000	SF 10 Rapier. This advanced lightly armored combat craft is ideal for hit-and-run attacks. It has a low sensor signature and the ability to cloak.Its default role is miner/constructor interdiction.   	30.0	30.0	30.0	6.0	6.0	6.0	36.0	0.5	0.25	50	2880.0	90.0	IsCivIronLeague ResearchedStealth2 HasElectronics2 NotArena                                                                                                                                                                                                     	ResearchedStealth2                                                                                                                                                                                                                                              	2194	200	5	stealthftr  	1	0	3	259	0	1	30	0	6		dialog      	dialog      	140	180	220	260	300	340	422									60	38	21	80	155	50	1	0	0	1.5	1.25	750.0
Troop Transport     	495	utl27b      	21.889999	45.0	0	75	750	1200	C211 Trident. This transport carries specially trained troops capable of taking over enemy facilities.                                                                                                  	35.0	35.0	35.0	10.0	10.0	10.0	15.0	0.5	0.5	100	0.0	0.0	IsCivIronLeague ResearchedAPC1 HasResearch1 NotArena                                                                                                                                                                                                            	ResearchedAPC1                                                                                                                                                                                                                                                  	659	1440	5	transport   	2	0	0	0	0	1	0	0	8		dialog      	dialog      	140	180	220	260	300	340	471												80	33	22	2	0	0	2.0	0.80000001	1500.0
Devastator          	491	cap09       	225.0	2500.0	6000	75	3000	1600	D 2 Balista. Capable of carrying several turret gunners for defense, this capital ship can fire the largest and most deadly guns, swiftly devastating enemy stations.                                   	10.0	10.0	10.0	9.0	9.0	9.0	10.0	1.0	0.5	400	2160.0	60.0	AtCanBuildCapShips IsCivIronLeague ResearchedArtillery2 HasShipyard2 NotArena                                                                                                                                                                                   	ResearchedArtillery2                                                                                                                                                                                                                                            	2562	3600	5	capitol     	4	0	0	0	0	2	0	0	6		dialog      	dialog      	160	200	240	280	320	360	480											140	67	64	180	3	0	4	2.0	0.60000002	2250.0
Tower Layer Drone   	418	acs63       	12.0	30.0	0	100	200	700	                                                                                                                                                                                                        	32.0	32.0	32.0	12.0	12.0	12.0	25.0	1.0	1.0	100	0.0	0.0	IsCivIronLeague unavailable NotArena                                                                                                                                                                                                                            	                                                                                                                                                                                                                                                                	-32640	0	0	utility     	0	0	0	0	0	0	0	0	0		dialog      	dialog      	140	180	220	260	300	340	1003															5	0	255	3.0	1.0	750.0
Light Interceptor   	415	fig16       	13.49	20.0	0	75	600	400	HI 1 Scimitar. A Fast short range defensive ship, good for enemy interdiction.                                                                                                                          	60.0	60.0	60.0	5.0	5.0	5.0	15.0	1.0	1.0	75	0.0	0.0	IsCivIronLeague ResearchedFighter1 NotArena                                                                                                                                                                                                                     	ResearchedFighter1                                                                                                                                                                                                                                              	178	540	12	interceptor 	0	1	0	0	0	1	0	0	4	412	dialog      	dialog      	140	180	220	260	300	340	434											23	80	26	120	2	0	0	1.0	1.0	500.0
Hvy Troop Transport 	493	utl27b      	21.889999	45.0	800	75	975	1200	C212 Trident. This transport carries specially trained troops capable of taking over enemy facilities. This heavy version carries EMP Missiles to neutralize base shields.                              	35.0	35.0	35.0	10.0	10.0	10.0	15.0	0.5	0.5	100	0.0	0.0	IsCivIronLeague ResearchedAPC2 HasResearch2 NotArena                                                                                                                                                                                                            	ResearchedAPC2                                                                                                                                                                                                                                                  	659	1440	5	transport   	2	0	0	32	0	1	45	0	8		dialog      	dialog      	140	180	220	260	300	340	470											192	80	33	22	2	0	0	2.0	0.80000001	1500.0
Gunship             	490	bom07b      	25.92	50.0	0	80	800	1600	CB2 Longsword. This ship's key features are 2 heavy turret positions, with excellent cover for defending constructors, capital ships, and miners.                                                       	25.0	25.0	25.0	8.0	8.0	8.0	20.0	0.5	0.5	200	1800.0	90.0	IsCivIronLeague ResearchedPlatform1 NotArena                                                                                                                                                                                                                    	ResearchedPlatform1                                                                                                                                                                                                                                             	146	1440	5	gunship     	2	0	0	259	0	1	60	0	8		dialog      	dialog      	140	180	220	260	300	340	435								155	130	33	22	85	80	140	2	0	0	1.5	0.80000001	1250.0
Cruiser             	422	cap03       	300.0	5000.0	15000	90	6000	3600	CB3 Broadsword. Capable of carrying several turret gunners for defense, this capital ship can fire the largest and most deadly tactical nuke missiles, swiftly devastating enemy stations.              	7.5	7.5	7.5	10.0	10.0	10.0	10.0	1.0	0.5	600	0.0	0.0	AtCanBuildCapShips IsCivIronLeague ResearchedCapital2 HasShipyard2 NotArena                                                                                                                                                                                     	ResearchedCapital2                                                                                                                                                                                                                                              	2562	3360	5	capitol     	4	0	0	536	0	2	120	0	12		dialog      	dialog      	160	200	240	280	320	360	482										130	64	160	180	140	4	0	4	2.0	0.40000001	2250.0
Enhanced Constructor	417	utl11       	85.0	500.0	0	80	3600	3000	                                                                                                                                                                                                        	18.0	18.0	18.0	12.0	12.0	12.0	10.0	1.0	0.5	125	0.0	0.0	IsCivIronLeague ResearchedBuilder2 NotArena                                                                                                                                                                                                                     	ResearchedBuilder2                                                                                                                                                                                                                                              	-32640	0	0	utility     	2	0	0	0	0	1	0	0	0	416	dialog      	dialog      	160	200	240	280	320	360	492														22	5	0	255	3.0	0.80000001	750.0
Advanced Constructor	416	utl11       	85.0	500.0	0	100	4500	3000	                                                                                                                                                                                                        	18.0	18.0	18.0	12.0	12.0	12.0	10.0	1.0	0.5	100	0.0	0.0	IsCivIronLeague ResearchedBuilder3 NotArena                                                                                                                                                                                                                     	ResearchedBuilder3                                                                                                                                                                                                                                              	-32640	0	0	utility     	2	0	0	0	0	1	0	0	0		dialog      	dialog      	160	200	240	280	320	360	491														22	5	0	255	3.0	0.80000001	750.0
Enhanced Miner      	437	utl19       	26.780001	100.0	0	100	1200	2400	                                                                                                                                                                                                        	24.0	24.0	24.0	12.0	12.0	12.0	10.0	1.0	0.5	125	0.0	0.0	IsCivIronLeague ResearchedMiner2 NotArena                                                                                                                                                                                                                       	ResearchedMiner2                                                                                                                                                                                                                                                	16512	0	0	miner       	2	0	0	0	0	1	0	0	0	436	dialog      	dialog      	160	200	240	280	320	360	495														22	5	0	255	3.0	1.0	500.0
Advanced Miner      	436	utl19       	26.780001	100.0	0	120	1500	2400	                                                                                                                                                                                                        	24.0	24.0	24.0	12.0	12.0	12.0	10.0	1.0	0.5	100	0.0	0.0	IsCivIronLeague ResearchedMiner3 NotArena                                                                                                                                                                                                                       	ResearchedMiner3                                                                                                                                                                                                                                                	16512	0	0	miner       	2	0	0	0	0	1	0	0	0		dialog      	dialog      	160	200	240	280	320	360	494														22	5	0	255	3.0	1.0	500.0
Stealth Bomber      	220	fig17       	18.25	120.0	250	80	150	2000	GCFB Executioner. This cloakable Bomber with the tenacity of the Stealth Fighter has outstanding anti-base missile capability.                                                                          	30.0	30.0	30.0	7.0	7.0	7.0	18.0	0.75	0.5	100	2400.0	80.0	IsCivCrimsonWing ResearchedStealthBomber1 HasElectronics2 NotArena                                                                                                                                                                                              	ResearchedStealthBomber1                                                                                                                                                                                                                                        	2706	200	5	stealthbmb  	1	0	3	262	0	1	30	0	8		dialog      	dialog      	140	180	220	260	300	340	240									60	80	21	157	50	38	1	0	0	1.5	1.25	1000.0
Stealth Bomber      	320	fig23       	12.71	120.0	250	80	150	2000	F1 Sparrow Hawk. This cloakable Bomber with the tenacity of the Stealth Fighter has outstanding anti-base missile capability.                                                                           	30.0	30.0	30.0	7.0	7.0	7.0	18.0	0.75	0.5	100	2400.0	80.0	IsCivBios ResearchedStealthBomber1 HasElectronics2 NotArena                                                                                                                                                                                                     	ResearchedStealthBomber1                                                                                                                                                                                                                                        	2706	200	5	stealthbmb  	1	0	3	262	0	1	30	0	8		dialog      	dialog      	140	180	220	260	300	340	340									60	80	21	157	50	38	1	0	0	1.5	1.25	1000.0
Stealth Bomber      	420	bom01b      	18.459999	120.0	200	80	150	2000	SB 1 Scythe. Develops the cloakable Stealth bomber, a modified stealth fighter with anti-base missile capability.                                                                                       	30.0	30.0	30.0	7.0	7.0	7.0	18.0	0.75	0.5	100	2880.0	80.0	IsCivIronLeague ResearchedStealthBomber1 HasElectronics2 NotArena                                                                                                                                                                                               	ResearchedStealthBomber1                                                                                                                                                                                                                                        	2706	200	5	stealthbmb  	1	0	3	262	0	1	30	0	8		dialog      	dialog      	140	180	220	260	300	340	440									60	80	21	157	50	38	1	0	0	1.5	1.25	1000.0
Mine Layer Drone    	223	acs41       	12.0	30.0	0	100	300	700	                                                                                                                                                                                                        	32.0	32.0	32.0	12.0	12.0	12.0	25.0	1.0	1.0	100	0.0	0.0	unavailable NotArena                                                                                                                                                                                                                                            	                                                                                                                                                                                                                                                                	-32640	0	0	utility     	0	0	0	0	0	0	0	0	0		dialog      	dialog      	140	180	220	260	300	340	1002															5	0	255	3.0	1.0	750.0
Bomber              	504	bom30       	32.860001	50.0	500	60	800	1600	Hustler BB 6. This large, lumbering craft is designed for base assault. It is vulnerable to enemies when flown without fighter or turret support.                                                       	20.0	20.0	20.0	8.0	8.0	8.0	15.0	0.5	0.5	200	1500.0	90.0	IsCivBelters ResearchedBomber1 NotArena                                                                                                                                                                                                                         	ResearchedBomber1                                                                                                                                                                                                                                               	2706	1200	5	bomber      	2	0	0	294	0	1	60	0	8	589	dialog      	dialog      	140	180	220	260	300	340	551										33	22	157	80	130	2	0	0	1.0	0.80000001	1250.0
Constructor         	519	utl201      	85.0	500.0	0	60	2880	3000	                                                                                                                                                                                                        	18.0	18.0	18.0	12.0	12.0	12.0	10.0	1.0	0.5	150	0.0	0.0	IsCivBelters NotArena                                                                                                                                                                                                                                           	                                                                                                                                                                                                                                                                	-32640	0	0	utility     	2	0	0	0	0	1	0	0	0	517	dialog      	dialog      	160	200	240	280	320	360	593														22	5	0	255	3.0	0.80000001	750.0
Lifepod             	544	utl203      	4.0	10.0	0	60	25	200	                                                                                                                                                                                                        	40.0	40.0	40.0	8.0	8.0	8.0	15.0	1.0	1.0	50	0.0	0.0	IsCivBelters                                                                                                                                                                                                                                                    	                                                                                                                                                                                                                                                                	164	0	0	ejectpod    	0	0	0	0	0	1	0	0	0		dialog      	dialog      	140	180	220	260	300	340	599															1	0	255	1.0	1.0	250.0
Enhanced Fighter    	514	fig30       	16.440001	64.0	0	100	650	450	Nomad EDF Mk33. Typically deployed for prolonged combat situations that require quick response and good range, this fighter has 3 weapon mounts, hardpoints for missiles, and an average scan range.    	60.0	60.0	60.0	5.0	5.0	5.0	16.0	1.0	1.0	120	1200.0	60.0	IsCivBelters ResearchedFighter2 CopyOrdnance NotArena                                                                                                                                                                                                           	ResearchedFighter2                                                                                                                                                                                                                                              	146	600	10	fighter     	0	1	0	129	0	1	20	0	4	588	dialog      	dialog      	140	180	220	260	300	340	513											80	23	150	33	1	0	0	1.0	1.0	500.0
Stealth Fighter     	511	fig32       	18.629999	90.0	0	140	450	1600	Typhoon SF Mk 2  This lightly armored combat craft is ideal for hit-and-run attacks. It has a low sensor signature and the ability to cloak.Its default role is miner/ constructor interdiction.        	30.0	30.0	30.0	6.0	6.0	6.0	24.0	0.75	0.5	60	2400.0	80.0	IsCivBelters ResearchedStealth1 CopyElectronics NotArena                                                                                                                                                                                                        	ResearchedStealth1                                                                                                                                                                                                                                              	2194	400	8	stealthftr  	0	1	3	259	0	1	20	0	5	586	dialog      	dialog      	140	180	220	260	300	340	523									23	60	38	80	155	50	1	0	0	1.5	1.25	750.0
Interceptor         	512	fig34       	15.53	34.0	0	80	700	400	Bullpup ADI Mk10. This fast, short-range vessel is the most deadly of all fighters but hampered by low fuel capacity, poor scan range, lack of shielding, and incompatibility with teleporters.         	60.0	60.0	60.0	5.0	5.0	5.0	10.0	1.0	1.0	75	900.0	60.0	IsCivBelters ResearchedDefender1 CopyResearch NotArena                                                                                                                                                                                                          	ResearchedDefender1                                                                                                                                                                                                                                             	178	450	18	interceptor 	0	1	0	128	2	1	10	1	3	581	dialog      	dialog      	140	180	220	260	300	340	533									17	150	23	80	26	120	2	0	0	1.0	1.0	500.0
Miner               	538	utl200      	22.91	100.0	0	100	960	2400	                                                                                                                                                                                                        	24.0	24.0	24.0	12.0	12.0	12.0	10.0	1.0	0.5	150	0.0	0.0	IsCivBelters NotArena                                                                                                                                                                                                                                           	                                                                                                                                                                                                                                                                	16544	0	0	miner       	2	0	0	0	0	1	0	0	0	537	dialog      	dialog      	160	200	240	280	320	360	596														22	5	0	255	3.0	1.0	500.0
Scout               	510	fig31       	13.78	60.0	0	160	400	2400	Gauntlet Mk 3. This small and agile craft is packed with scanner suites. It can deploy minefields and probes, and has 1 weapon mount for machine guns or repair weapons..                               	50.0	50.0	50.0	5.0	5.0	5.0	20.0	1.0	0.75	90	1200.0	60.0	IsCivBelters ResearchedSupport1 NotArena                                                                                                                                                                                                                        	ResearchedSupport1                                                                                                                                                                                                                                              	146	800	8	scout       	0	1	0	129	1027	1	10	2	4	585	dialog      	dialog      	140	180	220	260	300	340	503									23	150	81	80	153	33	1	0	0	1.0	1.0	1000.0
Heavy Bomber        	589	bom30       	32.860001	50.0	500	75	1200	2000	Hustler BB 7. This large, lumbering craft is designed for base assault. It is less vulnerable to enemies but still requires turret support to be effective.                                             	25.0	25.0	25.0	8.0	8.0	8.0	15.0	0.5	0.5	200	1500.0	90.0	IsCivBelters ResearchedBomber2 NotArena                                                                                                                                                                                                                         	ResearchedBomber2                                                                                                                                                                                                                                               	2706	1200	5	bomber      	2	0	0	806	0	1	75	0	8		dialog      	dialog      	140	180	220	260	300	340	550										80	22	157	33	130	2	0	0	1.0	0.80000001	1250.0
Missile Frigate     	521	cap301      	200.0	2500.0	7500	75	3000	2400	Hurricane CF 3. This capital-scale craft is capable of carrying a great deal of missile ordnance to supplement multiple gun turrets. It is essentially a tougher version of the Bomber.                 	8.0	8.0	8.0	9.0	9.0	9.0	10.0	1.0	0.5	400	3000.0	100.0	AtCanBuildCapShips IsCivBelters ResearchedCapital1 HasShipyard1 NotArena                                                                                                                                                                                        	ResearchedCapital1                                                                                                                                                                                                                                              	2594	2200	5	capitol     	4	0	2	520	0	2	120	0	10		dialog      	dialog      	160	200	240	280	320	360	583									130	41	180	140	160	64	3	0	4	1.0	0.80000001	2250.0
Advanced Fighter    	588	fig30       	16.440001	64.0	0	120	750	500	Nomad ADF Mk34. Typically deployed for prolonged combat situations that require quick response and good range, this advanced version can carry special weapons for base attacks.                        	60.0	60.0	60.0	5.0	5.0	5.0	16.0	1.0	1.0	120	1500.0	90.0	IsCivBelters ResearchedFighter3 HasOrdnance2 NotArena                                                                                                                                                                                                           	ResearchedFighter3                                                                                                                                                                                                                                              	146	900	15	fighter     	0	1	0	129	0	1	25	0	4		dialog      	dialog      	140	180	220	260	300	340	512											80	33	23	150	1	0	0	1.0	1.0	500.0
Heavy Interceptor   	581	fig34       	15.53	34.0	0	90	750	500	Bullpup ADI Mk11. This fast, short-range vessel is the most deadly of all fighters but hampered by low fuel capacity, poor scan range, lack of shielding, and incompatibility with teleporters.         	60.0	60.0	60.0	5.0	5.0	5.0	10.0	1.0	1.0	75	900.0	60.0	IsCivBelters ResearchedDefender2 HasResearch2 NotArena                                                                                                                                                                                                          	ResearchedDefender2                                                                                                                                                                                                                                             	178	450	18	interceptor 	0	1	0	128	2	1	10	1	4		dialog      	dialog      	140	180	220	260	300	340	532									17	150	23	80	26	120	2	0	0	1.0	1.0	500.0
Adv Scout           	585	fig31       	13.78	60.0	0	180	525	3000	Gauntlet Mk4. This small and agile craft is packed with scanner suites. It can deploy minefields and probes, and has 1 weapon mount for machine guns or repair weapons..                                	50.0	50.0	50.0	5.0	5.0	5.0	20.0	1.0	0.75	60	1500.0	60.0	IsCivBelters ResearchedSupport2 NotArena                                                                                                                                                                                                                        	ResearchedSupport2                                                                                                                                                                                                                                              	146	800	10	scout       	0	1	0	129	1027	1	15	2	5		dialog      	dialog      	140	180	220	260	300	340	502									23	150	81	80	153	33	1	0	0	1.0	1.0	1000.0
Adv Stealth Fighter 	586	fig32       	18.629999	90.0	0	160	500	2000	Typhoon SF Mk 3. This advanced lightly armored combat craft is ideal for hit-and-run attacks. It has a low sensor signature and the ability to cloak.Its default role is miner/constuctor destruction.  	30.0	30.0	30.0	6.0	6.0	6.0	24.0	0.75	0.5	60	2400.0	90.0	IsCivBelters ResearchedStealth2 HasElectronics2 NotArena                                                                                                                                                                                                        	ResearchedStealth2                                                                                                                                                                                                                                              	2194	200	10	stealthftr  	0	1	3	259	0	1	30	0	6		dialog      	dialog      	140	180	220	260	300	340	522									23	60	38	80	155	50	1	0	0	1.5	1.25	750.0
Troop Transport     	595	utl202      	24.66	45.0	0	75	750	1200	Lodestar GS Mk43  This transport carries specially trained troops capable of taking over enemy facilities.                                                                                              	35.0	35.0	35.0	10.0	10.0	10.0	15.0	0.5	0.5	100	0.0	0.0	IsCivBelters ResearchedAPC1 CopyResearch NotArena                                                                                                                                                                                                               	ResearchedAPC1                                                                                                                                                                                                                                                  	659	1200	5	transport   	2	0	0	0	0	1	0	0	8		dialog      	dialog      	140	180	220	260	300	340	571												80	33	22	2	0	0	2.0	0.80000001	1500.0
